GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC08,HC01_EST_VC09,HC01_EST_VC10,HC01_EST_VC11,HC01_EST_VC12,HC01_EST_VC13,HC01_EST_VC14,HC01_EST_VC15
Id,Id2,Geography,Total; Estimate; Population 25 years and over,Total; Estimate; Population 25 years and over - Less than 9th grade,"Total; Estimate; Population 25 years and over - 9th to 12th grade, no diploma",Total; Estimate; Population 25 years and over - High school graduate (includes equivalency),"Total; Estimate; Population 25 years and over - Some college, no degree",Total; Estimate; Population 25 years and over - Associate's degree,Total; Estimate; Population 25 years and over - Bachelor's degree,Total; Estimate; Population 25 years and over - Graduate or professional degree
8600000US98030,98030,ZCTA5 98030,22367,1756,1689,6392,5379,2669,3349,1133
8600000US98031,98031,ZCTA5 98031,23631,1510,1826,6186,5639,2445,4197,1828
8600000US98032,98032,ZCTA5 98032,23244,2155,1961,6106,5667,2119,3865,1371
8600000US98033,98033,ZCTA5 98033,26215,396,402,2212,4573,1649,10665,6318
8600000US98034,98034,ZCTA5 98034,30736,702,792,4384,6121,2928,10266,5543
8600000US98036,98036,ZCTA5 98036,26612,1047,1494,5940,6647,2868,6040,2576
8600000US98037,98037,ZCTA5 98037,19202,781,991,4464,4858,2164,4443,1501
8600000US98038,98038,ZCTA5 98038,22542,111,616,5200,6498,2341,5616,2160
8600000US98039,98039,ZCTA5 98039,1999,6,4,117,148,85,946,693
8600000US98040,98040,ZCTA5 98040,17139,157,217,966,1774,805,7083,6137
8600000US98042,98042,ZCTA5 98042,31039,583,1745,7866,7889,3501,6640,2815
8600000US98043,98043,ZCTA5 98043,14748,410,909,3637,3863,1811,2765,1353
8600000US98045,98045,ZCTA5 98045,10127,163,418,2082,2581,1023,2721,1139
8600000US98047,98047,ZCTA5 98047,4282,242,401,1377,1081,581,458,142
8600000US98050,98050,ZCTA5 98050,114,0,21,25,45,0,11,12
8600000US98051,98051,ZCTA5 98051,2601,0,160,906,870,217,351,97
8600000US98052,98052,ZCTA5 98052,43876,913,1073,3592,6395,3406,15666,12831
8600000US98053,98053,ZCTA5 98053,14975,85,168,1415,2603,918,5486,4300
8600000US98055,98055,ZCTA5 98055,16157,591,851,4100,3746,1725,3521,1623
8600000US98056,98056,ZCTA5 98056,24046,1207,1452,4975,5266,1983,6177,2986
8600000US98057,98057,ZCTA5 98057,9131,558,614,2212,2355,886,1772,734
8600000US98058,98058,ZCTA5 98058,30762,1040,1496,6303,6879,3357,8545,3142
8600000US98059,98059,ZCTA5 98059,24796,972,703,4947,5159,2068,7243,3704
8600000US98065,98065,ZCTA5 98065,8997,70,210,969,1820,760,3605,1563
8600000US98068,98068,ZCTA5 98068,217,1,9,64,47,7,70,19
8600000US98070,98070,ZCTA5 98070,8021,105,298,1207,1484,489,2290,2148
8600000US98072,98072,ZCTA5 98072,15725,60,440,2504,2996,1354,5230,3141
8600000US98074,98074,ZCTA5 98074,16979,224,156,775,1983,1248,7608,4985
8600000US98075,98075,ZCTA5 98075,14485,45,180,1170,1892,926,6335,3937
8600000US98077,98077,ZCTA5 98077,9576,31,94,1009,2005,822,3450,2165
8600000US98087,98087,ZCTA5 98087,22509,977,1294,4558,6239,2552,5184,1705
8600000US98092,98092,ZCTA5 98092,27351,768,1419,6502,6587,3190,6093,2792
8600000US98101,98101,ZCTA5 98101,9892,116,254,1171,2354,470,3119,2408
8600000US98102,98102,ZCTA5 98102,19623,56,260,963,2888,1222,8339,5895
8600000US98103,98103,ZCTA5 98103,37435,460,542,2174,4915,2275,16360,10709
8600000US98104,98104,ZCTA5 98104,11081,1000,1028,1872,2340,632,2780,1429
8600000US98105,98105,ZCTA5 98105,20694,203,345,1116,2583,1254,7943,7250
8600000US98106,98106,ZCTA5 98106,17270,1298,985,3187,4418,1680,4080,1622
8600000US98107,98107,ZCTA5 98107,19719,182,270,1482,2806,1578,8553,4848
8600000US98108,98108,ZCTA5 98108,16958,2458,2063,3328,3269,1108,3293,1439
8600000US98109,98109,ZCTA5 98109,20034,245,262,1125,2953,1120,8328,6001
8600000US98110,98110,ZCTA5 98110,17003,58,212,1510,2520,1035,6320,5348
8600000US98112,98112,ZCTA5 98112,16892,55,175,889,2075,727,6256,6715
8600000US98115,98115,ZCTA5 98115,36637,185,387,2607,5165,2112,13853,12328
8600000US98116,98116,ZCTA5 98116,18608,194,372,1855,3106,1857,7160,4064
8600000US98117,98117,ZCTA5 98117,23976,178,496,2121,3550,1972,9337,6322
8600000US98118,98118,ZCTA5 98118,31643,3652,2613,6224,5670,2024,6978,4482
8600000US98119,98119,ZCTA5 98119,17421,216,210,1193,2603,924,7218,5057
8600000US98121,98121,ZCTA5 98121,11472,155,198,1046,1916,633,3825,3699
8600000US98122,98122,ZCTA5 98122,25268,736,677,2050,3984,2043,9679,6099
8600000US98125,98125,ZCTA5 98125,28365,809,1210,4059,5285,2193,8769,6040
8600000US98126,98126,ZCTA5 98126,16469,783,742,2590,3053,1435,5243,2623
8600000US98133,98133,ZCTA5 98133,34944,1261,1799,6264,7901,3354,9717,4648
8600000US98134,98134,ZCTA5 98134,566,78,45,92,160,31,82,78
8600000US98136,98136,ZCTA5 98136,12025,94,203,1580,2354,903,4487,2404
8600000US98144,98144,ZCTA5 98144,21495,1755,1276,3308,3568,1339,6420,3829
8600000US98146,98146,ZCTA5 98146,18034,1706,1576,4069,4116,1649,3308,1610
8600000US98148,98148,ZCTA5 98148,6881,690,612,1814,1765,610,1031,359
8600000US98154,98154,ZCTA5 98154,0,0,0,0,0,0,0,0
8600000US98155,98155,ZCTA5 98155,25173,596,1311,3649,5954,2455,6790,4418
8600000US98158,98158,ZCTA5 98158,0,0,0,0,0,0,0,0
8600000US98164,98164,ZCTA5 98164,106,0,0,0,0,0,20,86
8600000US98166,98166,ZCTA5 98166,15070,365,834,2946,3829,1272,3695,2129
8600000US98168,98168,ZCTA5 98168,21948,2033,2046,7048,4861,1780,2957,1223
8600000US98174,98174,ZCTA5 98174,0,0,0,0,0,0,0,0
8600000US98177,98177,ZCTA5 98177,14653,174,531,1431,2593,1010,5414,3500
8600000US98178,98178,ZCTA5 98178,17242,1345,1379,4745,3764,1526,3113,1370
8600000US98188,98188,ZCTA5 98188,16809,1377,1137,5569,3998,1598,2320,810
8600000US98195,98195,ZCTA5 98195,45,0,15,22,0,0,8,0
8600000US98198,98198,ZCTA5 98198,25240,1694,2400,6357,6760,2225,3891,1913
8600000US98199,98199,ZCTA5 98199,15645,32,375,1138,2369,1187,6235,4309
8600000US98201,98201,ZCTA5 98201,20230,1041,1628,4845,5848,2336,3131,1401
8600000US98203,98203,ZCTA5 98203,23989,840,1659,6288,6812,2921,3707,1762
8600000US98204,98204,ZCTA5 98204,26457,1478,1669,8611,7391,2531,3653,1124
8600000US98205,98205,ZCTA5 98205,8588,381,545,2503,2158,879,1489,633
8600000US98207,98207,ZCTA5 98207,463,0,15,82,178,83,72,33
8600000US98208,98208,ZCTA5 98208,36648,1403,2077,8225,9923,4008,8194,2818
8600000US98220,98220,ZCTA5 98220,381,19,44,113,114,58,18,15
8600000US98221,98221,ZCTA5 98221,15757,154,643,3339,4134,1443,3675,2369
8600000US98222,98222,ZCTA5 98222,44,0,0,2,0,0,23,19
8600000US98223,98223,ZCTA5 98223,28286,376,1794,9797,8706,2932,3542,1139
8600000US98224,98224,ZCTA5 98224,222,0,11,81,112,5,13,0
8600000US98225,98225,ZCTA5 98225,27430,633,873,4943,6176,3082,7355,4368
8600000US98226,98226,ZCTA5 98226,28159,1005,1926,6226,7146,3004,6026,2826
8600000US98229,98229,ZCTA5 98229,20958,156,762,3700,5194,2292,5757,3097
8600000US98230,98230,ZCTA5 98230,11312,263,504,2852,2931,1395,2056,1311
8600000US98232,98232,ZCTA5 98232,2961,147,78,797,811,256,558,314
8600000US98233,98233,ZCTA5 98233,9967,692,636,3061,2845,831,1162,740
8600000US98235,98235,ZCTA5 98235,34,0,0,11,12,11,0,0
8600000US98236,98236,ZCTA5 98236,4623,34,195,919,1263,445,1041,726
8600000US98237,98237,ZCTA5 98237,3005,96,264,966,891,343,324,121
8600000US98238,98238,ZCTA5 98238,10,0,0,0,0,0,5,5
8600000US98239,98239,ZCTA5 98239,5259,45,146,1016,1427,528,1260,837
8600000US98240,98240,ZCTA5 98240,2142,91,125,867,579,186,242,52
8600000US98241,98241,ZCTA5 98241,1473,28,130,471,501,137,111,95
8600000US98243,98243,ZCTA5 98243,466,0,9,55,101,22,213,66
8600000US98244,98244,ZCTA5 98244,2266,40,109,809,496,132,426,254
8600000US98245,98245,ZCTA5 98245,2964,48,87,566,791,191,732,549
8600000US98247,98247,ZCTA5 98247,6373,596,554,1880,1578,624,846,295
8600000US98248,98248,ZCTA5 98248,15093,683,1132,4072,3889,1827,2448,1042
8600000US98249,98249,ZCTA5 98249,3566,113,130,748,839,279,922,535
8600000US98250,98250,ZCTA5 98250,5969,97,175,1110,1416,506,1453,1212
8600000US98251,98251,ZCTA5 98251,3301,114,210,1106,986,306,396,183
8600000US98252,98252,ZCTA5 98252,6166,155,382,2007,2049,558,733,282
8600000US98253,98253,ZCTA5 98253,1622,0,26,319,421,132,391,333
8600000US98255,98255,ZCTA5 98255,139,14,44,23,35,12,0,11
8600000US98256,98256,ZCTA5 98256,327,2,24,67,112,35,80,7
8600000US98257,98257,ZCTA5 98257,3029,67,146,652,889,257,619,399
8600000US98258,98258,ZCTA5 98258,20330,306,1238,5545,5945,2417,3459,1420
8600000US98260,98260,ZCTA5 98260,4532,16,118,713,1051,409,1298,927
8600000US98261,98261,ZCTA5 98261,2148,27,76,362,514,144,571,454
8600000US98262,98262,ZCTA5 98262,828,0,62,147,126,83,236,174
8600000US98263,98263,ZCTA5 98263,62,0,6,22,16,17,1,0
8600000US98264,98264,ZCTA5 98264,12457,805,549,3188,3464,1212,2199,1040
8600000US98266,98266,ZCTA5 98266,2528,166,289,901,798,185,157,32
8600000US98267,98267,ZCTA5 98267,474,0,71,209,66,29,64,35
8600000US98270,98270,ZCTA5 98270,30874,923,2216,8952,9512,3253,4135,1883
8600000US98271,98271,ZCTA5 98271,19202,370,1736,5892,6357,1793,2206,848
8600000US98272,98272,ZCTA5 98272,19454,995,1562,5358,5387,1717,3054,1381
8600000US98273,98273,ZCTA5 98273,18972,1894,1848,4851,4435,1757,2894,1293
8600000US98274,98274,ZCTA5 98274,11757,532,724,2728,3077,1393,2207,1096
8600000US98275,98275,ZCTA5 98275,14318,185,238,2330,2929,1475,4681,2480
8600000US98276,98276,ZCTA5 98276,396,14,14,172,108,50,28,10
8600000US98277,98277,ZCTA5 98277,25010,660,1039,6360,7558,3209,4265,1919
8600000US98278,98278,ZCTA5 98278,392,0,0,32,142,93,125,0
8600000US98279,98279,ZCTA5 98279,537,3,3,58,138,42,181,112
8600000US98280,98280,ZCTA5 98280,377,0,46,22,59,33,99,118
8600000US98281,98281,ZCTA5 98281,975,20,38,257,244,62,207,147
8600000US98282,98282,ZCTA5 98282,11691,104,483,3093,3361,1255,2354,1041
8600000US98283,98283,ZCTA5 98283,341,0,15,147,66,65,10,38
8600000US98284,98284,ZCTA5 98284,17106,359,1237,5337,5355,1692,2028,1098
8600000US98286,98286,ZCTA5 98286,155,0,14,16,46,6,34,39
8600000US98288,98288,ZCTA5 98288,158,0,9,52,63,12,12,10
8600000US98290,98290,ZCTA5 98290,23371,335,1392,6218,6361,2483,4516,2066
8600000US98292,98292,ZCTA5 98292,14897,95,932,3872,4515,1800,2566,1117
8600000US98294,98294,ZCTA5 98294,4329,183,327,1542,1219,453,478,127
8600000US98295,98295,ZCTA5 98295,1587,104,119,524,384,104,257,95
8600000US98296,98296,ZCTA5 98296,18881,294,478,3577,4822,1990,5696,2024
8600000US98297,98297,ZCTA5 98297,49,0,0,0,16,0,28,5
8600000US98303,98303,ZCTA5 98303,965,0,28,222,307,76,178,154
8600000US98304,98304,ZCTA5 98304,624,32,28,239,156,82,42,45
8600000US98305,98305,ZCTA5 98305,274,15,17,78,50,11,64,39
8600000US98310,98310,ZCTA5 98310,14092,365,793,3750,5050,1382,2015,737
8600000US98311,98311,ZCTA5 98311,18105,151,495,4563,5711,2508,3313,1364
8600000US98312,98312,ZCTA5 98312,21000,276,926,5296,7422,2232,3363,1485
8600000US98314,98314,ZCTA5 98314,936,0,0,147,362,209,144,74
8600000US98315,98315,ZCTA5 98315,2411,0,44,518,1074,342,353,80
8600000US98320,98320,ZCTA5 98320,996,32,74,309,324,76,96,85
8600000US98321,98321,ZCTA5 98321,9901,589,562,3219,2719,1105,1252,455
8600000US98323,98323,ZCTA5 98323,409,4,36,161,146,32,25,5
8600000US98325,98325,ZCTA5 98325,1351,0,47,600,414,30,191,69
8600000US98326,98326,ZCTA5 98326,520,11,70,176,147,34,62,20
8600000US98327,98327,ZCTA5 98327,5590,34,84,646,1352,710,1780,984
8600000US98328,98328,ZCTA5 98328,7161,232,447,2631,1858,649,895,449
8600000US98329,98329,ZCTA5 98329,7587,53,490,2050,2356,689,1283,666
8600000US98330,98330,ZCTA5 98330,167,0,0,135,32,0,0,0
8600000US98331,98331,ZCTA5 98331,4406,268,303,1770,1294,276,397,98
8600000US98332,98332,ZCTA5 98332,12083,186,423,2057,2956,1325,2971,2165
8600000US98333,98333,ZCTA5 98333,2616,0,33,341,622,205,866,549
8600000US98335,98335,ZCTA5 98335,17976,128,443,3107,4501,1404,4795,3598
8600000US98336,98336,ZCTA5 98336,654,68,135,270,106,43,32,0
8600000US98337,98337,ZCTA5 98337,4371,61,267,1285,1459,532,559,208
8600000US98338,98338,ZCTA5 98338,17201,237,1048,6193,5178,1754,1825,966
8600000US98339,98339,ZCTA5 98339,2351,121,154,837,750,179,266,44
8600000US98340,98340,ZCTA5 98340,2189,0,42,350,780,193,472,352
8600000US98342,98342,ZCTA5 98342,1044,2,13,153,289,88,316,183
8600000US98345,98345,ZCTA5 98345,398,0,0,69,176,21,107,25
8600000US98346,98346,ZCTA5 98346,7024,107,230,1791,1814,784,1732,566
8600000US98349,98349,ZCTA5 98349,3201,45,261,781,1015,370,531,198
8600000US98350,98350,ZCTA5 98350,218,8,28,94,72,10,5,1
8600000US98351,98351,ZCTA5 98351,553,15,14,195,160,36,58,75
8600000US98353,98353,ZCTA5 98353,29,0,0,0,0,0,29,0
8600000US98354,98354,ZCTA5 98354,4906,48,212,1562,1491,456,759,378
8600000US98355,98355,ZCTA5 98355,475,5,89,177,61,79,39,25
8600000US98356,98356,ZCTA5 98356,1621,39,140,768,376,98,62,138
8600000US98357,98357,ZCTA5 98357,864,35,98,285,283,51,79,33
8600000US98358,98358,ZCTA5 98358,908,10,15,129,197,95,289,173
8600000US98359,98359,ZCTA5 98359,3481,26,283,849,1055,425,647,196
8600000US98360,98360,ZCTA5 98360,7984,118,685,2555,2224,817,908,677
8600000US98361,98361,ZCTA5 98361,830,44,39,238,161,82,146,120
8600000US98362,98362,ZCTA5 98362,17052,342,874,4657,5080,2305,2066,1728
8600000US98363,98363,ZCTA5 98363,9927,158,787,2951,3014,938,1211,868
8600000US98364,98364,ZCTA5 98364,57,0,0,0,0,0,57,0
8600000US98365,98365,ZCTA5 98365,3772,50,167,646,1176,254,894,585
8600000US98366,98366,ZCTA5 98366,22133,286,1443,6103,6927,2508,3180,1686
8600000US98367,98367,ZCTA5 98367,19925,476,850,5051,6069,2810,3049,1620
8600000US98368,98368,ZCTA5 98368,12480,132,448,2364,3026,796,3199,2515
8600000US98370,98370,ZCTA5 98370,20602,427,690,4742,5805,1846,4534,2558
8600000US98371,98371,ZCTA5 98371,14339,404,716,4276,3764,1300,2596,1283
8600000US98372,98372,ZCTA5 98372,17176,391,963,5618,4232,1912,2693,1367
8600000US98373,98373,ZCTA5 98373,14712,264,574,4918,4129,1838,2180,809
8600000US98374,98374,ZCTA5 98374,24712,310,1108,6994,6592,3319,3956,2433
8600000US98375,98375,ZCTA5 98375,17377,440,771,5160,4654,2138,3065,1149
8600000US98376,98376,ZCTA5 98376,1262,20,45,349,337,130,207,174
8600000US98377,98377,ZCTA5 98377,1497,75,129,596,380,82,113,122
8600000US98380,98380,ZCTA5 98380,3682,85,251,926,1108,334,512,466
8600000US98381,98381,ZCTA5 98381,365,5,21,78,120,13,37,91
8600000US98382,98382,ZCTA5 98382,21717,366,918,5402,6047,2185,4158,2641
8600000US98383,98383,ZCTA5 98383,13359,88,381,2795,4118,1511,2936,1530
8600000US98385,98385,ZCTA5 98385,248,4,19,123,72,0,19,11
8600000US98387,98387,ZCTA5 98387,28234,799,2047,9807,8062,3466,2929,1124
8600000US98388,98388,ZCTA5 98388,4692,95,137,960,1256,539,991,714
8600000US98390,98390,ZCTA5 98390,6857,152,450,2441,1863,722,931,298
8600000US98391,98391,ZCTA5 98391,30289,499,1561,9164,8111,3372,5111,2471
8600000US98392,98392,ZCTA5 98392,2086,27,129,491,613,161,427,238
8600000US98394,98394,ZCTA5 98394,907,2,133,178,255,43,199,97
8600000US98396,98396,ZCTA5 98396,411,6,22,155,144,34,36,14
8600000US98402,98402,ZCTA5 98402,4615,242,394,941,1071,415,802,750
8600000US98403,98403,ZCTA5 98403,5989,87,169,1258,1140,548,1495,1292
8600000US98404,98404,ZCTA5 98404,20604,2005,2419,6264,5562,1487,2248,619
8600000US98405,98405,ZCTA5 98405,16148,744,1509,4710,3891,1320,2779,1195
8600000US98406,98406,ZCTA5 98406,15546,379,570,3651,3482,1354,3570,2540
8600000US98407,98407,ZCTA5 98407,15302,183,697,3149,3452,1519,3743,2559
8600000US98408,98408,ZCTA5 98408,12976,531,1104,4920,3390,1170,1445,416
8600000US98409,98409,ZCTA5 98409,15282,813,1532,4389,4503,1534,1811,700
8600000US98416,98416,ZCTA5 98416,9,0,0,0,9,0,0,0
8600000US98418,98418,ZCTA5 98418,6870,246,720,2134,1962,534,954,320
8600000US98421,98421,ZCTA5 98421,202,20,41,101,40,0,0,0
8600000US98422,98422,ZCTA5 98422,14124,289,591,3200,3268,1575,3281,1920
8600000US98424,98424,ZCTA5 98424,6561,184,516,2078,1547,782,984,470
8600000US98430,98430,ZCTA5 98430,8,0,0,0,0,0,4,4
8600000US98433,98433,ZCTA5 98433,6872,94,68,1399,2884,1013,1150,264
8600000US98438,98438,ZCTA5 98438,82,0,0,9,46,0,27,0
8600000US98439,98439,ZCTA5 98439,2784,254,192,499,1158,290,348,43
8600000US98443,98443,ZCTA5 98443,4187,99,193,1414,1271,374,641,195
8600000US98444,98444,ZCTA5 98444,21491,1557,2339,7758,5094,1985,2098,660
8600000US98445,98445,ZCTA5 98445,20264,446,1616,7434,5199,2593,2217,759
8600000US98446,98446,ZCTA5 98446,7201,176,349,2387,1950,977,820,542
8600000US98447,98447,ZCTA5 98447,15,0,0,0,4,6,0,5
8600000US98465,98465,ZCTA5 98465,5113,119,564,1410,1289,337,787,607
8600000US98466,98466,ZCTA5 98466,17846,205,651,3896,5136,1904,4040,2014
8600000US98467,98467,ZCTA5 98467,9944,122,371,2331,2279,1313,2195,1333
8600000US98498,98498,ZCTA5 98498,19567,614,1010,4990,5927,2269,3210,1547
8600000US98499,98499,ZCTA5 98499,20199,1154,1688,5985,6116,2097,2022,1137
8600000US98501,98501,ZCTA5 98501,28274,474,1101,4793,6997,3150,6753,5006
8600000US98502,98502,ZCTA5 98502,21577,482,793,3429,4864,1840,5794,4375
8600000US98503,98503,ZCTA5 98503,25247,891,960,5825,7668,2068,5078,2757
8600000US98506,98506,ZCTA5 98506,13810,173,556,2916,3253,1221,3357,2334
8600000US98512,98512,ZCTA5 98512,20493,261,861,4525,5744,2068,4319,2715
8600000US98513,98513,ZCTA5 98513,22916,604,950,5402,6709,2711,3849,2691
8600000US98516,98516,ZCTA5 98516,15610,463,480,3336,4233,1555,3322,2221
8600000US98520,98520,ZCTA5 98520,16606,962,1193,5607,4736,1832,1465,811
8600000US98524,98524,ZCTA5 98524,2803,69,156,703,864,252,482,277
8600000US98526,98526,ZCTA5 98526,182,4,23,60,43,20,25,7
8600000US98527,98527,ZCTA5 98527,204,0,18,37,95,3,38,13
8600000US98528,98528,ZCTA5 98528,6754,392,640,1965,2102,636,582,437
8600000US98530,98530,ZCTA5 98530,448,15,62,134,159,48,18,12
8600000US98531,98531,ZCTA5 98531,16081,987,1909,4628,4377,1982,1249,949
8600000US98532,98532,ZCTA5 98532,16123,625,832,4745,5040,1975,1816,1090
8600000US98533,98533,ZCTA5 98533,542,0,18,212,118,107,70,17
8600000US98535,98535,ZCTA5 98535,459,0,118,103,238,0,0,0
8600000US98536,98536,ZCTA5 98536,162,0,0,0,56,60,32,14
8600000US98537,98537,ZCTA5 98537,1569,5,89,550,455,225,195,50
8600000US98538,98538,ZCTA5 98538,152,5,9,47,47,8,24,12
8600000US98541,98541,ZCTA5 98541,6954,368,508,2486,1750,735,806,301
8600000US98542,98542,ZCTA5 98542,375,0,12,186,96,28,30,23
8600000US98544,98544,ZCTA5 98544,0,0,0,0,0,0,0,0
8600000US98546,98546,ZCTA5 98546,2551,11,219,540,1130,253,220,178
8600000US98547,98547,ZCTA5 98547,1037,149,72,402,253,33,66,62
8600000US98548,98548,ZCTA5 98548,2212,41,359,696,560,158,310,88
8600000US98550,98550,ZCTA5 98550,7753,489,635,2410,2443,845,542,389
8600000US98552,98552,ZCTA5 98552,412,59,35,98,77,118,22,3
8600000US98555,98555,ZCTA5 98555,333,0,25,66,111,24,87,20
8600000US98557,98557,ZCTA5 98557,2193,96,245,577,732,275,141,127
8600000US98558,98558,ZCTA5 98558,234,11,2,139,51,31,0,0
8600000US98559,98559,ZCTA5 98559,59,0,0,59,0,0,0,0
8600000US98560,98560,ZCTA5 98560,126,0,8,44,46,0,20,8
8600000US98562,98562,ZCTA5 98562,0,0,0,0,0,0,0,0
8600000US98563,98563,ZCTA5 98563,5736,155,484,1490,1617,780,943,267
8600000US98564,98564,ZCTA5 98564,1780,134,184,633,501,136,150,42
8600000US98565,98565,ZCTA5 98565,387,11,28,142,84,75,47,0
8600000US98568,98568,ZCTA5 98568,1947,99,157,712,649,170,87,73
8600000US98569,98569,ZCTA5 98569,4987,166,191,1399,1708,585,589,349
8600000US98570,98570,ZCTA5 98570,3038,172,295,1027,928,323,137,156
8600000US98571,98571,ZCTA5 98571,233,0,0,72,79,13,55,14
8600000US98572,98572,ZCTA5 98572,516,19,36,196,154,53,34,24
8600000US98575,98575,ZCTA5 98575,140,4,6,53,25,21,26,5
8600000US98576,98576,ZCTA5 98576,3330,43,264,1197,835,296,420,275
8600000US98577,98577,ZCTA5 98577,4714,322,344,1770,1223,394,468,193
8600000US98579,98579,ZCTA5 98579,8916,201,536,2690,2736,1176,1274,303
8600000US98580,98580,ZCTA5 98580,7755,139,518,2872,2294,870,612,450
8600000US98581,98581,ZCTA5 98581,305,8,20,122,92,52,11,0
8600000US98582,98582,ZCTA5 98582,410,9,10,131,145,88,18,9
8600000US98583,98583,ZCTA5 98583,74,3,14,2,14,29,12,0
8600000US98584,98584,ZCTA5 98584,25313,959,2112,8050,7498,2373,2920,1401
8600000US98585,98585,ZCTA5 98585,642,8,40,160,194,56,117,67
8600000US98586,98586,ZCTA5 98586,1378,117,147,333,490,103,131,57
8600000US98587,98587,ZCTA5 98587,512,33,63,150,146,50,50,20
8600000US98588,98588,ZCTA5 98588,1471,20,188,486,328,232,175,42
8600000US98589,98589,ZCTA5 98589,5231,73,292,1925,1569,507,627,238
8600000US98590,98590,ZCTA5 98590,326,3,30,91,144,11,45,2
8600000US98591,98591,ZCTA5 98591,2716,60,192,988,766,256,355,99
8600000US98592,98592,ZCTA5 98592,1187,45,12,391,353,31,252,103
8600000US98593,98593,ZCTA5 98593,641,26,30,209,228,110,25,13
8600000US98595,98595,ZCTA5 98595,1799,43,84,752,479,202,197,42
8600000US98596,98596,ZCTA5 98596,4784,103,445,1572,1235,725,444,260
8600000US98597,98597,ZCTA5 98597,13542,274,878,4282,4336,1375,1673,724
8600000US98601,98601,ZCTA5 98601,1945,15,136,646,535,312,213,88
8600000US98602,98602,ZCTA5 98602,121,0,8,66,23,0,13,11
8600000US98603,98603,ZCTA5 98603,749,0,51,196,217,142,96,47
8600000US98604,98604,ZCTA5 98604,22397,553,1084,6013,6508,2473,3967,1799
8600000US98605,98605,ZCTA5 98605,958,153,51,264,200,72,135,83
8600000US98606,98606,ZCTA5 98606,6066,126,220,1473,1366,927,1240,714
8600000US98607,98607,ZCTA5 98607,19495,259,918,3677,4633,2031,4747,3230
8600000US98610,98610,ZCTA5 98610,1974,39,112,743,636,157,221,66
8600000US98611,98611,ZCTA5 98611,7069,113,613,2382,2035,843,732,351
8600000US98612,98612,ZCTA5 98612,1905,31,62,676,678,195,166,97
8600000US98613,98613,ZCTA5 98613,358,5,26,108,121,52,20,26
8600000US98614,98614,ZCTA5 98614,237,0,0,129,87,10,0,11
8600000US98616,98616,ZCTA5 98616,153,21,0,27,77,0,8,20
8600000US98617,98617,ZCTA5 98617,829,0,19,256,302,147,90,15
8600000US98619,98619,ZCTA5 98619,363,1,22,169,73,30,52,16
8600000US98620,98620,ZCTA5 98620,5020,211,328,1471,1528,552,721,209
8600000US98621,98621,ZCTA5 98621,329,0,42,134,74,38,33,8
8600000US98624,98624,ZCTA5 98624,1132,49,12,269,389,152,156,105
8600000US98625,98625,ZCTA5 98625,4603,38,293,1522,1517,424,511,298
8600000US98626,98626,ZCTA5 98626,15888,514,1504,5531,4687,1550,1289,813
8600000US98628,98628,ZCTA5 98628,364,0,19,133,171,27,12,2
8600000US98629,98629,ZCTA5 98629,5595,101,280,1565,1699,535,916,499
8600000US98631,98631,ZCTA5 98631,2780,113,183,814,844,323,270,233
8600000US98632,98632,ZCTA5 98632,34671,1579,2874,10073,11037,3228,3571,2309
8600000US98635,98635,ZCTA5 98635,1529,105,82,601,393,63,181,104
8600000US98638,98638,ZCTA5 98638,921,9,72,330,339,62,68,41
8600000US98639,98639,ZCTA5 98639,832,8,18,213,297,86,102,108
8600000US98640,98640,ZCTA5 98640,3350,149,211,994,908,393,503,192
8600000US98641,98641,ZCTA5 98641,0,0,0,0,0,0,0,0
8600000US98642,98642,ZCTA5 98642,11835,150,427,2823,3219,1474,2413,1329
8600000US98643,98643,ZCTA5 98643,359,14,4,94,105,59,59,24
8600000US98644,98644,ZCTA5 98644,192,16,0,61,38,18,59,0
8600000US98645,98645,ZCTA5 98645,933,4,108,300,321,106,56,38
8600000US98647,98647,ZCTA5 98647,281,14,29,55,116,29,38,0
8600000US98648,98648,ZCTA5 98648,1982,64,182,543,669,94,292,138
8600000US98649,98649,ZCTA5 98649,711,6,43,227,216,84,58,77
8600000US98650,98650,ZCTA5 98650,743,6,27,128,219,53,186,124
8600000US98651,98651,ZCTA5 98651,611,85,46,129,163,37,98,53
8600000US98660,98660,ZCTA5 98660,8717,344,616,1749,2698,801,1557,952
8600000US98661,98661,ZCTA5 98661,29274,1337,2481,8093,8254,3384,4086,1639
8600000US98662,98662,ZCTA5 98662,21646,540,1230,6490,6707,2276,2743,1660
8600000US98663,98663,ZCTA5 98663,9764,245,634,2324,2784,1020,1803,954
8600000US98664,98664,ZCTA5 98664,15642,436,980,4293,4457,1401,2575,1500
8600000US98665,98665,ZCTA5 98665,17188,769,1176,4080,4852,1952,3201,1158
8600000US98670,98670,ZCTA5 98670,64,5,9,18,11,21,0,0
8600000US98671,98671,ZCTA5 98671,15405,254,839,4014,4700,1681,2558,1359
8600000US98672,98672,ZCTA5 98672,4237,178,318,990,992,309,946,504
8600000US98673,98673,ZCTA5 98673,357,8,40,141,103,20,29,16
8600000US98674,98674,ZCTA5 98674,6945,166,810,2173,1853,700,763,480
8600000US98675,98675,ZCTA5 98675,4075,94,330,1629,1034,349,490,149
8600000US98682,98682,ZCTA5 98682,33967,1326,2802,10100,9545,3680,4720,1794
